orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName,labels:LABEL
770,2025-05-15 06:13:21,2025-05-22 06:13:21,2025-05-16 06:13:21,240.99,创亿网络有限公司金融科技,浙江省台北县六枝特张家港路l座 913606,重庆市,湖南省,684944,中国,创亿网络有限公司金融科技,张,刚,百世快递,Order
771,2025-01-24 15:27:22,2025-02-05 15:27:22,,436.8,网新恒天网络有限公司生物科技,山东省贵阳县上街蔡路H座 193448,秀珍县,湖南省,879752,中国,网新恒天网络有限公司生物科技,王,倩,天天快递,Order
772,2024-10-21 20:01:59,2024-10-25 20:01:59,2024-10-23 20:01:59,316.23,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,薛,洋,百世快递,Order
773,2025-10-09 13:31:16,2025-10-18 13:31:16,2025-10-12 13:31:16,111.95,襄樊地球村网络有限公司智能科技,安徽省畅县房山郑路w座 157129,坤县,内蒙古自治区,951957,中国,襄樊地球村网络有限公司智能科技,王,建平,圆通速递,Order
774,2024-10-01 19:36:31,2024-10-05 19:36:31,2024-10-03 19:36:31,108.63,襄樊地球村网络有限公司智能科技,安徽省畅县房山郑路w座 157129,坤县,内蒙古自治区,951957,中国,襄樊地球村网络有限公司智能科技,张,丹丹,天天快递,Order
775,2025-09-13 15:01:10,2025-09-27 15:01:10,,419.59,银嘉网络有限公司云计算,四川省秀华县金平合山街C座 522476,杨县,江苏省,112129,中国,银嘉网络有限公司云计算,田,桂荣,韵达快递,Order
776,2025-11-20 15:59:01,2025-12-01 15:59:01,2025-11-21 15:59:01,13.21,精芯网络有限公司互联网服务,河北省南京市翔安朱路w座 386632,马鞍山县,广东省,526423,中国,精芯网络有限公司互联网服务,彭,桂荣,中通快递,Order
777,2025-01-11 07:19:34,2025-01-15 07:19:34,,364.97,天开传媒有限公司网络安全,香港特别行政区澳门市清浦许路G座 380354,芳市,云南省,252621,中国,天开传媒有限公司网络安全,林,峰,京东物流,Order
778,2026-03-18 08:22:46,2026-03-26 08:22:46,2026-03-19 08:22:46,33.23,七喜传媒有限公司人工智能,澳门特别行政区磊市门头沟柳州街Z座 473892,丽华县,西藏自治区,358472,中国,七喜传媒有限公司人工智能,张,帅,中通快递,Order
779,2026-06-03 09:04:55,2026-06-14 09:04:55,2026-06-05 09:04:55,449.57,银嘉科技有限公司云计算,北京市强县牧野惠州路G座 671226,重庆县,云南省,471017,中国,银嘉科技有限公司云计算,王,雪,天天快递,Order
780,2024-08-04 01:24:57,2024-08-08 01:24:57,2024-08-06 01:24:57,367.43,襄樊地球村信息有限公司物联网,云南省婷婷县高明王路e座 823469,丽娟市,四川省,603957,中国,襄樊地球村信息有限公司物联网,王,斌,圆通速递,Order
781,2024-10-31 01:13:01,2024-11-07 01:13:01,2024-11-01 01:13:01,94.12,银嘉网络有限公司云计算,四川省秀华县金平合山街C座 522476,杨县,江苏省,112129,中国,银嘉网络有限公司云计算,江,凤兰,百世快递,Order
782,2025-09-13 03:21:44,2025-09-22 03:21:44,2025-09-16 03:21:44,439.58,网新恒天网络有限公司生物科技,山东省贵阳县上街蔡路H座 193448,秀珍县,湖南省,879752,中国,网新恒天网络有限公司生物科技,王,建平,邮政EMS,Order
783,2025-08-11 19:33:09,2025-08-21 19:33:09,,438.7,银嘉科技有限公司科技公司,山东省深圳县孝南黄街c座 290750,秀荣市,宁夏回族自治区,662554,中国,银嘉科技有限公司科技公司,田,桂荣,圆通速递,Order
784,2024-06-17 01:18:47,2024-06-25 01:18:47,2024-06-19 01:18:47,340.63,巨奥网络有限公司金融科技,陕西省慧市锡山王街R座 594310,明市,天津市,692056,中国,巨奥网络有限公司金融科技,李,玉珍,申通快递,Order
785,2024-06-16 10:07:33,2024-06-26 10:07:33,2024-06-17 10:07:33,30.92,易动力信息有限公司物联网,辽宁省嘉禾县沈河六安街A座 771273,佛山县,贵州省,255410,中国,易动力信息有限公司物联网,王,斌,邮政EMS,Order
786,2026-05-05 15:04:37,2026-05-16 15:04:37,2026-05-06 15:04:37,412.22,明腾传媒有限公司金融科技,天津市阜新县城东吴街m座 830793,齐齐哈尔县,香港特别行政区,636849,中国,明腾传媒有限公司金融科技,林,磊,邮政EMS,Order
787,2026-02-19 20:18:32,2026-02-27 20:18:32,2026-02-22 20:18:32,261.98,凌云信息有限公司虚拟现实,香港特别行政区福州市城北太原街O座 751024,秀珍县,福建省,531973,中国,凌云信息有限公司虚拟现实,张,丹丹,百世快递,Order
788,2024-06-21 15:21:04,2024-06-29 15:21:04,2024-06-23 15:21:04,415.02,图龙信息网络有限公司云计算,湖南省兰州县丰都张街B座 954217,宁德市,福建省,905170,中国,图龙信息网络有限公司云计算,欧,娜,天天快递,Order
789,2026-02-09 21:11:41,2026-02-22 21:11:41,2026-02-14 21:11:41,422.93,易动力传媒有限公司生物科技,河南省贵阳县兴山广州路A座 729306,伟市,陕西省,802027,中国,易动力传媒有限公司生物科技,彭,桂荣,圆通速递,Order
790,2024-10-19 20:05:28,2024-10-29 20:05:28,2024-10-20 20:05:28,305.44,明腾传媒有限公司互联网服务,澳门特别行政区呼和浩特市沈北新曲街v座 733015,邯郸市,天津市,144183,中国,明腾传媒有限公司互联网服务,欧,娜,百世快递,Order
791,2025-02-19 01:53:52,2025-02-22 01:53:52,,491.65,超艺网络有限公司人工智能,四川省梅市高明潮州路u座 815912,武汉市,四川省,103035,中国,超艺网络有限公司人工智能,徐,艳,德邦物流,Order
792,2025-10-16 07:48:25,2025-10-20 07:48:25,,417.09,万迅电脑信息有限公司科技公司,澳门特别行政区沈阳市秀英向路j座 232419,洋县,宁夏回族自治区,487088,中国,万迅电脑信息有限公司科技公司,张,丹丹,天天快递,Order
793,2024-08-20 23:20:53,2024-09-03 23:20:53,2024-08-25 23:20:53,148.18,凌云信息有限公司虚拟现实,香港特别行政区福州市城北太原街O座 751024,秀珍县,福建省,531973,中国,凌云信息有限公司虚拟现实,王,雪,申通快递,Order
794,2025-10-05 06:29:12,2025-10-16 06:29:12,2025-10-08 06:29:12,369.48,和泰网络有限公司电子商务,山东省台北市南湖刘路G座 282213,玲市,江苏省,453351,中国,和泰网络有限公司电子商务,徐,艳,德邦物流,Order
795,2025-12-28 13:37:52,2026-01-06 13:37:52,,467.77,开发区世创科技有限公司科技公司,浙江省香港县翔安潮州街E座 459811,嘉禾市,黑龙江省,948902,中国,开发区世创科技有限公司科技公司,薛,洋,德邦物流,Order
796,2025-07-10 15:43:17,2025-07-23 15:43:17,,31.93,明腾科技有限公司区块链技术,河南省志强县城东杨路A座 853694,石家庄市,安徽省,450779,中国,明腾科技有限公司区块链技术,张,丹丹,申通快递,Order
797,2025-11-30 14:12:49,2025-12-14 14:12:49,2025-12-04 14:12:49,482.2,创亿网络有限公司金融科技,浙江省台北县六枝特张家港路l座 913606,重庆市,湖南省,684944,中国,创亿网络有限公司金融科技,张,丹丹,顺丰速运,Order
798,2026-06-02 09:20:46,2026-06-14 09:20:46,,269.72,快讯信息有限公司智能科技,山东省海口县龙潭杨街q座 232213,勇县,澳门特别行政区,384293,中国,快讯信息有限公司智能科技,田,桂荣,天天快递,Order
799,2025-01-02 19:21:46,2025-01-07 19:21:46,,330.87,浦华众城信息有限公司虚拟现实,新疆维吾尔自治区福州市翔安李路i座 712866,大冶市,广东省,992649,中国,浦华众城信息有限公司虚拟现实,曹,洁,圆通速递,Order
800,2025-12-29 13:18:55,2026-01-12 13:18:55,,70.07,毕博诚科技有限公司互联网服务,安徽省大冶县牧野汪路E座 856404,俊市,宁夏回族自治区,628200,中国,毕博诚科技有限公司互联网服务,张,丹丹,顺丰速运,Order
801,2025-02-07 14:11:37,2025-02-14 14:11:37,2025-02-11 14:11:37,19.77,时刻网络有限公司信息技术,辽宁省长春县高港大冶街E座 299146,梅县,山西省,257161,中国,时刻网络有限公司信息技术,林,峰,邮政EMS,Order
802,2026-02-28 15:33:33,2026-03-11 15:33:33,2026-03-04 15:33:33,25.9,天开网络有限公司金融科技,广东省长沙市黄浦荆门街a座 399073,南宁市,台湾省,787111,中国,天开网络有限公司金融科技,张,帅,韵达快递,Order
803,2026-02-21 21:33:30,2026-02-27 21:33:30,2026-02-26 21:33:30,283.44,易动力信息有限公司物联网,辽宁省嘉禾县沈河六安街A座 771273,佛山县,贵州省,255410,中国,易动力信息有限公司物联网,徐,艳,邮政EMS,Order
804,2024-10-16 01:12:08,2024-10-22 01:12:08,2024-10-17 01:12:08,477.02,南康传媒有限公司生物科技,广西壮族自治区汕尾县兴山王街m座 315775,贵阳市,吉林省,458093,中国,南康传媒有限公司生物科技,王,斌,邮政EMS,Order
805,2025-07-19 07:28:11,2025-07-22 07:28:11,2025-07-24 07:28:11,117.49,兰金电子传媒有限公司生物科技,广西壮族自治区香港县六枝特郭路r座 722655,桂香县,广西壮族自治区,205167,中国,兰金电子传媒有限公司生物科技,王,雪,百世快递,Order
806,2024-09-24 04:30:33,2024-10-03 04:30:33,2024-09-27 04:30:33,357.01,艾提科信传媒有限公司网络安全,西藏自治区凤兰县朝阳林街U座 372877,桂荣市,山西省,386526,中国,艾提科信传媒有限公司网络安全,林,磊,韵达快递,Order
807,2025-03-15 16:10:50,2025-03-28 16:10:50,2025-03-19 16:10:50,119.99,银嘉信息有限公司移动应用开发,河南省洋县门头沟张家港路q座 708953,荆门市,江西省,960045,中国,银嘉信息有限公司移动应用开发,田,桂荣,中通快递,Order
808,2024-11-17 19:27:28,2024-11-30 19:27:28,,83.81,通际名联科技有限公司金融科技,黑龙江省利县江北曹路r座 182732,济南市,台湾省,380850,中国,通际名联科技有限公司金融科技,张,帅,圆通速递,Order
809,2025-09-06 05:05:38,2025-09-11 05:05:38,,489.92,中建创业网络有限公司移动应用开发,江西省辛集县沈北新昆明街r座 719259,辽阳县,台湾省,639438,中国,中建创业网络有限公司移动应用开发,薛,洋,中通快递,Order
810,2026-04-26 12:49:30,2026-05-04 12:49:30,,12.34,良诺信息有限公司网络安全,四川省西安市魏都邓路Q座 814705,潮州市,内蒙古自治区,453855,中国,良诺信息有限公司网络安全,王,倩,顺丰速运,Order
811,2025-05-03 02:59:05,2025-05-07 02:59:05,2025-05-05 02:59:05,295.7,商软冠联网络有限公司信息技术,福建省兴城县白云赵街c座 153695,梅市,海南省,737913,中国,商软冠联网络有限公司信息技术,薛,洋,顺丰速运,Order
812,2025-05-16 14:42:10,2025-05-20 14:42:10,2025-05-21 14:42:10,164.21,商软冠联网络有限公司信息技术,福建省兴城县白云赵街c座 153695,梅市,海南省,737913,中国,商软冠联网络有限公司信息技术,林,磊,圆通速递,Order
813,2024-11-26 23:03:12,2024-12-05 23:03:12,2024-11-30 23:03:12,365.14,艾提科信传媒有限公司网络安全,西藏自治区凤兰县朝阳林街U座 372877,桂荣市,山西省,386526,中国,艾提科信传媒有限公司网络安全,林,峰,天天快递,Order
814,2025-07-16 19:10:11,2025-07-21 19:10:11,2025-07-17 19:10:11,400.08,时空盒数字传媒有限公司大数据分析,湖北省梧州县锡山周路M座 618236,巢湖市,贵州省,903078,中国,时空盒数字传媒有限公司大数据分析,林,磊,顺丰速运,Order
815,2024-11-20 21:47:11,2024-12-03 21:47:11,2024-11-23 21:47:11,383.78,易动力信息有限公司物联网,陕西省关岭县高坪淮安街k座 604446,齐齐哈尔市,贵州省,989116,中国,易动力信息有限公司物联网,徐,艳,顺丰速运,Order
816,2025-03-19 07:03:39,2025-04-02 07:03:39,2025-03-22 07:03:39,165.65,巨奥网络有限公司金融科技,陕西省慧市锡山王街R座 594310,明市,天津市,692056,中国,巨奥网络有限公司金融科技,曲,桂花,圆通速递,Order
817,2026-02-23 20:20:46,2026-03-03 20:20:46,2026-02-26 20:20:46,151.22,群英信息有限公司金融科技,山东省丽县长寿邯郸路S座 956071,昆明县,河南省,785495,中国,群英信息有限公司金融科技,林,峰,韵达快递,Order
818,2024-11-15 17:54:08,2024-11-26 17:54:08,2024-11-20 17:54:08,383.85,维旺明科技有限公司大数据分析,山东省雷县涪城王路f座 739633,杭州市,福建省,105798,中国,维旺明科技有限公司大数据分析,王,建平,申通快递,Order
819,2024-10-20 03:28:27,2024-10-23 03:28:27,2024-10-24 03:28:27,336.99,菊风公司传媒有限公司数字科技,广东省哈尔滨市高坪王路l座 274673,秀梅市,黑龙江省,610381,中国,菊风公司传媒有限公司数字科技,欧,娜,邮政EMS,Order
820,2025-02-11 21:01:17,2025-02-18 21:01:17,2025-02-13 21:01:17,222.87,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,欧,娜,顺丰速运,Order
821,2024-08-23 17:54:12,2024-08-30 17:54:12,,190.49,毕博诚科技有限公司互联网服务,安徽省大冶县牧野汪路E座 856404,俊市,宁夏回族自治区,628200,中国,毕博诚科技有限公司互联网服务,江,凤兰,天天快递,Order
822,2024-12-05 23:19:52,2024-12-09 23:19:52,2024-12-10 23:19:52,140.47,鸿睿思博传媒有限公司智能科技,浙江省柳州县安次李路G座 326030,武汉市,广西壮族自治区,986110,中国,鸿睿思博传媒有限公司智能科技,王,雪,天天快递,Order
823,2026-05-27 15:48:23,2026-06-07 15:48:23,,92.78,兰金电子科技有限公司区块链技术,吉林省齐齐哈尔县沈河深圳街p座 109059,南昌市,台湾省,701156,中国,兰金电子科技有限公司区块链技术,李,玉珍,京东物流,Order
824,2025-11-02 14:36:26,2025-11-06 14:36:26,,12.11,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,张,丹丹,百世快递,Order
825,2025-01-30 01:26:19,2025-02-05 01:26:19,2025-01-31 01:26:19,77.63,MBP软件科技有限公司信息技术,安徽省瑞市西夏高路i座 571615,丽华县,宁夏回族自治区,300387,中国,MBP软件科技有限公司信息技术,林,峰,中通快递,Order
826,2025-10-25 21:50:31,2025-10-31 21:50:31,2025-10-26 21:50:31,31.02,明腾传媒有限公司互联网服务,澳门特别行政区呼和浩特市沈北新曲街v座 733015,邯郸市,天津市,144183,中国,明腾传媒有限公司互联网服务,赵,晨,申通快递,Order
827,2025-07-29 06:10:23,2025-08-10 06:10:23,2025-07-31 06:10:23,80.6,创亿网络有限公司移动应用开发,陕西省慧市西夏李街d座 273215,楠市,贵州省,437029,中国,创亿网络有限公司移动应用开发,李,玉珍,百世快递,Order
828,2024-09-25 16:26:30,2024-10-08 16:26:30,2024-09-30 16:26:30,93.82,天开传媒有限公司网络安全,香港特别行政区澳门市清浦许路G座 380354,芳市,云南省,252621,中国,天开传媒有限公司网络安全,江,凤兰,中通快递,Order
829,2024-09-07 19:08:40,2024-09-11 19:08:40,2024-09-10 19:08:40,331.36,巨奥网络有限公司金融科技,陕西省慧市锡山王街R座 594310,明市,天津市,692056,中国,巨奥网络有限公司金融科技,王,建平,德邦物流,Order
830,2024-08-19 01:07:53,2024-08-30 01:07:53,,344.95,天开网络有限公司金融科技,广东省长沙市黄浦荆门街a座 399073,南宁市,台湾省,787111,中国,天开网络有限公司金融科技,陈,杨,中通快递,Order
831,2025-02-19 03:03:03,2025-02-28 03:03:03,,323.06,天开网络有限公司金融科技,广东省长沙市黄浦荆门街a座 399073,南宁市,台湾省,787111,中国,天开网络有限公司金融科技,欧,娜,韵达快递,Order
832,2025-03-21 03:09:53,2025-03-26 03:09:53,2025-03-22 03:09:53,496.95,盟新传媒有限公司大数据分析,甘肃省红县涪城董路q座 904897,辽阳县,安徽省,428336,中国,盟新传媒有限公司大数据分析,张,丹丹,邮政EMS,Order
833,2025-07-04 06:49:11,2025-07-15 06:49:11,2025-07-06 06:49:11,279.92,华泰通安科技有限公司网络安全,香港特别行政区桂兰市城东傅路b座 111143,玉梅市,台湾省,529077,中国,华泰通安科技有限公司网络安全,徐,艳,德邦物流,Order
834,2024-12-01 13:16:14,2024-12-07 13:16:14,2024-12-05 13:16:14,313.46,国讯网络有限公司移动应用开发,甘肃省芳市东丽游街c座 967469,文市,浙江省,216352,中国,国讯网络有限公司移动应用开发,王,斌,邮政EMS,Order
835,2025-09-14 11:18:40,2025-09-19 11:18:40,2025-09-18 11:18:40,242.87,创汇网络有限公司虚拟现实,北京市玉珍市朝阳赵路P座 508928,秀英市,福建省,862920,中国,创汇网络有限公司虚拟现实,张,丹丹,申通快递,Order
836,2026-02-13 04:28:28,2026-02-26 04:28:28,2026-02-15 04:28:28,137.87,合联电子科技有限公司网络安全,新疆维吾尔自治区波市牧野潜江街w座 187520,沈阳县,江苏省,734012,中国,合联电子科技有限公司网络安全,林,磊,韵达快递,Order
837,2025-01-03 12:15:00,2025-01-15 12:15:00,2025-01-07 12:15:00,416.53,万迅电脑信息有限公司科技公司,澳门特别行政区沈阳市秀英向路j座 232419,洋县,宁夏回族自治区,487088,中国,万迅电脑信息有限公司科技公司,张,帅,圆通速递,Order
838,2025-11-04 03:50:04,2025-11-07 03:50:04,,346.61,易动力信息有限公司物联网,辽宁省嘉禾县沈河六安街A座 771273,佛山县,贵州省,255410,中国,易动力信息有限公司物联网,王,斌,圆通速递,Order
839,2024-09-07 19:45:55,2024-09-16 19:45:55,2024-09-11 19:45:55,243.76,新宇龙信息传媒有限公司人工智能,澳门特别行政区合山县门头沟赵路X座 921614,张家港市,香港特别行政区,309847,中国,新宇龙信息传媒有限公司人工智能,林,峰,邮政EMS,Order
840,2025-07-06 09:52:24,2025-07-20 09:52:24,2025-07-07 09:52:24,365.93,兰金电子科技有限公司区块链技术,吉林省齐齐哈尔县沈河深圳街p座 109059,南昌市,台湾省,701156,中国,兰金电子科技有限公司区块链技术,张,帅,申通快递,Order
841,2025-01-05 00:30:04,2025-01-09 00:30:04,2025-01-10 00:30:04,384.85,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,江,凤兰,中通快递,Order
842,2025-05-14 04:38:13,2025-05-19 04:38:13,2025-05-17 04:38:13,173.02,鑫博腾飞科技有限公司电子商务,吉林省英市海陵李街x座 709778,英县,江西省,294218,中国,鑫博腾飞科技有限公司电子商务,林,峰,天天快递,Order
843,2026-03-02 10:57:26,2026-03-15 10:57:26,2026-03-04 10:57:26,163.46,通际名联科技有限公司金融科技,黑龙江省利县江北曹路r座 182732,济南市,台湾省,380850,中国,通际名联科技有限公司金融科技,王,斌,百世快递,Order
844,2025-09-02 03:26:14,2025-09-05 03:26:14,2025-09-03 03:26:14,38.82,维涛传媒有限公司云计算,内蒙古自治区上海市海陵武汉路o座 271535,秀华县,宁夏回族自治区,490120,中国,维涛传媒有限公司云计算,徐,艳,申通快递,Order
845,2024-06-21 21:22:59,2024-06-27 21:22:59,,482.89,凌云信息有限公司虚拟现实,香港特别行政区福州市城北太原街O座 751024,秀珍县,福建省,531973,中国,凌云信息有限公司虚拟现实,陈,杨,京东物流,Order
846,2025-09-23 22:36:23,2025-09-26 22:36:23,2025-09-26 22:36:23,287.57,图龙信息网络有限公司云计算,湖南省兰州县丰都张街B座 954217,宁德市,福建省,905170,中国,图龙信息网络有限公司云计算,赵,晨,京东物流,Order
847,2024-11-09 14:00:15,2024-11-17 14:00:15,2024-11-14 14:00:15,228.07,诺依曼软件传媒有限公司物联网,广东省重庆市沈北新深圳路t座 370139,华市,广西壮族自治区,558601,中国,诺依曼软件传媒有限公司物联网,林,磊,圆通速递,Order
848,2026-04-29 04:45:38,2026-05-13 04:45:38,,214.63,方正科技网络有限公司云计算,河北省乌鲁木齐县房山南路s座 690779,潮州县,福建省,956854,中国,方正科技网络有限公司云计算,徐,艳,京东物流,Order
849,2025-01-08 01:44:02,2025-01-13 01:44:02,2025-01-10 01:44:02,413.6,浦华众城信息有限公司虚拟现实,新疆维吾尔自治区福州市翔安李路i座 712866,大冶市,广东省,992649,中国,浦华众城信息有限公司虚拟现实,林,峰,韵达快递,Order
850,2025-11-01 21:23:23,2025-11-15 21:23:23,,284.89,方正科技网络有限公司云计算,河北省乌鲁木齐县房山南路s座 690779,潮州县,福建省,956854,中国,方正科技网络有限公司云计算,陈,杨,圆通速递,Order
851,2025-03-23 07:59:49,2025-04-02 07:59:49,2025-03-27 07:59:49,31.7,中建创业网络有限公司移动应用开发,江西省辛集县沈北新昆明街r座 719259,辽阳县,台湾省,639438,中国,中建创业网络有限公司移动应用开发,陈,杨,天天快递,Order
852,2026-01-02 21:16:50,2026-01-12 21:16:50,2026-01-04 21:16:50,26.18,MBP软件网络有限公司移动应用开发,青海省颖县山亭西安路G座 992594,辛集市,重庆市,516137,中国,MBP软件网络有限公司移动应用开发,王,雪,顺丰速运,Order
853,2026-04-11 10:14:55,2026-04-22 10:14:55,2026-04-14 10:14:55,165.55,巨奥传媒有限公司信息技术,重庆市燕市安次哈尔滨街x座 404214,辛集市,广东省,406351,中国,巨奥传媒有限公司信息技术,欧,娜,顺丰速运,Order
854,2025-10-15 15:20:55,2025-10-22 15:20:55,2025-10-19 15:20:55,419.43,迪摩科技有限公司电子商务,吉林省香港市白云沈街W座 138703,福州县,海南省,133740,中国,迪摩科技有限公司电子商务,徐,艳,邮政EMS,Order
855,2025-08-13 20:32:43,2025-08-25 20:32:43,2025-08-15 20:32:43,411.03,银嘉科技有限公司科技公司,山东省深圳县孝南黄街c座 290750,秀荣市,宁夏回族自治区,662554,中国,银嘉科技有限公司科技公司,张,帅,京东物流,Order
856,2025-12-27 21:50:41,2026-01-01 21:50:41,2025-12-29 21:50:41,237.18,恒聪百汇传媒有限公司虚拟现实,福建省兴城市高明邓街U座 898971,重庆市,河南省,796218,中国,恒聪百汇传媒有限公司虚拟现实,江,凤兰,京东物流,Order
857,2024-08-13 03:16:38,2024-08-24 03:16:38,2024-08-15 03:16:38,79.45,和泰网络有限公司电子商务,山东省台北市南湖刘路G座 282213,玲市,江苏省,453351,中国,和泰网络有限公司电子商务,欧,娜,中通快递,Order
858,2024-10-16 09:17:51,2024-10-25 09:17:51,2024-10-18 09:17:51,443.14,菊风公司传媒有限公司数字科技,广东省哈尔滨市高坪王路l座 274673,秀梅市,黑龙江省,610381,中国,菊风公司传媒有限公司数字科技,张,刚,圆通速递,Order
859,2025-02-09 00:59:47,2025-02-17 00:59:47,,192.43,明腾科技有限公司区块链技术,河南省志强县城东杨路A座 853694,石家庄市,安徽省,450779,中国,明腾科技有限公司区块链技术,欧,娜,德邦物流,Order
860,2024-09-13 04:36:51,2024-09-25 04:36:51,2024-09-14 04:36:51,81.61,创亿网络有限公司金融科技,浙江省台北县六枝特张家港路l座 913606,重庆市,湖南省,684944,中国,创亿网络有限公司金融科技,张,丹丹,韵达快递,Order
861,2025-06-15 21:20:15,2025-06-29 21:20:15,2025-06-19 21:20:15,445.22,维旺明科技有限公司大数据分析,山东省雷县涪城王路f座 739633,杭州市,福建省,105798,中国,维旺明科技有限公司大数据分析,薛,洋,百世快递,Order
862,2025-11-16 01:21:24,2025-11-19 01:21:24,2025-11-21 01:21:24,77.13,昊嘉信息有限公司信息技术,天津市伟县清城何路W座 931319,军县,辽宁省,815449,中国,昊嘉信息有限公司信息技术,林,峰,德邦物流,Order
863,2025-10-30 20:33:01,2025-11-09 20:33:01,2025-11-02 20:33:01,281.77,网新恒天科技有限公司数字科技,青海省佛山县平山辽阳路l座 730177,秀梅县,山东省,267399,中国,网新恒天科技有限公司数字科技,陈,杨,顺丰速运,Order
864,2025-06-17 06:16:23,2025-06-27 06:16:23,2025-06-21 06:16:23,211.52,时空盒数字信息有限公司智能科技,山东省巢湖县清浦缪街U座 742478,郑州县,陕西省,364545,中国,时空盒数字信息有限公司智能科技,王,建平,德邦物流,Order
865,2026-01-11 05:31:58,2026-01-25 05:31:58,2026-01-13 05:31:58,342.94,维涛科技有限公司网络安全,西藏自治区亮市清浦王街I座 399560,永安市,贵州省,583598,中国,维涛科技有限公司网络安全,张,帅,韵达快递,Order
866,2025-10-16 11:00:56,2025-10-24 11:00:56,,291.13,飞海科技传媒有限公司信息技术,河北省楠县南湖胡街i座 304050,济南市,吉林省,373811,中国,飞海科技传媒有限公司信息技术,薛,洋,天天快递,Order
867,2026-03-10 13:00:05,2026-03-18 13:00:05,2026-03-13 13:00:05,450.54,MBP软件网络有限公司移动应用开发,青海省颖县山亭西安路G座 992594,辛集市,重庆市,516137,中国,MBP软件网络有限公司移动应用开发,张,刚,申通快递,Order
868,2025-10-17 18:26:06,2025-10-31 18:26:06,2025-10-21 18:26:06,355.76,银嘉科技有限公司科技公司,山东省深圳县孝南黄街c座 290750,秀荣市,宁夏回族自治区,662554,中国,银嘉科技有限公司科技公司,曲,桂花,百世快递,Order
869,2025-02-25 03:22:35,2025-03-09 03:22:35,2025-02-28 03:22:35,370.43,鑫博腾飞科技有限公司电子商务,吉林省英市海陵李街x座 709778,英县,江西省,294218,中国,鑫博腾飞科技有限公司电子商务,林,磊,圆通速递,Order
870,2024-08-23 22:56:50,2024-08-29 22:56:50,2024-08-26 22:56:50,168.49,MBP软件网络有限公司移动应用开发,青海省颖县山亭西安路G座 992594,辛集市,重庆市,516137,中国,MBP软件网络有限公司移动应用开发,徐,艳,德邦物流,Order
871,2024-11-09 21:30:06,2024-11-21 21:30:06,2024-11-11 21:30:06,409.06,精芯传媒有限公司物联网,湖北省杭州市华龙宜都路G座 885926,武汉市,湖北省,378841,中国,精芯传媒有限公司物联网,王,建平,百世快递,Order
872,2026-03-28 14:33:25,2026-04-02 14:33:25,2026-04-02 14:33:25,423.01,恒聪百汇传媒有限公司虚拟现实,福建省兴城市高明邓街U座 898971,重庆市,河南省,796218,中国,恒聪百汇传媒有限公司虚拟现实,张,帅,邮政EMS,Order
873,2025-06-27 04:05:38,2025-07-08 04:05:38,2025-07-01 04:05:38,481.06,新宇龙信息传媒有限公司人工智能,澳门特别行政区合山县门头沟赵路X座 921614,张家港市,香港特别行政区,309847,中国,新宇龙信息传媒有限公司人工智能,王,倩,中通快递,Order
874,2025-08-27 20:51:18,2025-09-05 20:51:18,2025-08-29 20:51:18,179.84,鑫博腾飞科技有限公司电子商务,吉林省英市海陵李街x座 709778,英县,江西省,294218,中国,鑫博腾飞科技有限公司电子商务,林,峰,邮政EMS,Order
875,2024-11-03 02:53:23,2024-11-10 02:53:23,2024-11-04 02:53:23,12.1,万迅电脑信息有限公司科技公司,澳门特别行政区沈阳市秀英向路j座 232419,洋县,宁夏回族自治区,487088,中国,万迅电脑信息有限公司科技公司,曲,桂花,天天快递,Order
876,2024-09-09 18:59:48,2024-09-23 18:59:48,,271.68,银嘉信息有限公司移动应用开发,河南省洋县门头沟张家港路q座 708953,荆门市,江西省,960045,中国,银嘉信息有限公司移动应用开发,王,建平,德邦物流,Order
877,2026-04-09 20:03:41,2026-04-23 20:03:41,,315.33,盟新传媒有限公司大数据分析,甘肃省红县涪城董路q座 904897,辽阳县,安徽省,428336,中国,盟新传媒有限公司大数据分析,张,丹丹,韵达快递,Order
878,2025-11-26 09:05:30,2025-12-09 09:05:30,2025-11-29 09:05:30,274.15,图龙信息传媒有限公司数字科技,天津市梧州市安次彭路t座 336734,南昌市,江西省,117022,中国,图龙信息传媒有限公司数字科技,曲,桂花,韵达快递,Order
879,2026-04-03 07:02:22,2026-04-07 07:02:22,2026-04-05 07:02:22,384.34,时空盒数字信息有限公司智能科技,山东省巢湖县清浦缪街U座 742478,郑州县,陕西省,364545,中国,时空盒数字信息有限公司智能科技,欧,娜,京东物流,Order
880,2026-01-15 14:50:39,2026-01-26 14:50:39,2026-01-19 14:50:39,315.66,易动力信息有限公司网络安全,青海省宜都县合川朱路g座 383744,斌县,江西省,652523,中国,易动力信息有限公司网络安全,张,刚,韵达快递,Order
